五代	7202040
国史	7703025
文化史	7707020
化工测量技术与仪器仪表	53014
化工	53014
化工	53017
测量技术	53014
仪器	53014
仪器	49025
仪器	4704017
仪器	4131040
仪器	53510
仪器	4702010
仪器	5351103
仪器	5351035
仪器	5351010
仪器	5351099
仪器	5351100
仪器	5351101
仪器	5351102
仪表	53014
仪表	59030
仪表	49025
仪表	4131040
仪表	53510
仪表	4702010
仪表	5351103
仪表	5351010
仪表	5351099
仪表	5351100
仪表	5351101
仪表	5351102
文化地理学	8507010
文化	8507010
昆虫分类学	1805450
国际关系史	8104014
军事理论	83010
地图制图技术其他学科	4203099
地图制图	4203099
地图制图	42030
情报学	87030
情报学	8703010
地基基础工程	5604510
地基	5604510
基础	5604510
基础	3207110
基础	1301099
基础	1102710
基础	13010
国际关系理论	8104011
外交史	8104024
三废处理与综合利用	6103030
三废	6103030
三废	49085
处理	6103030
处理	49085
处理	5104040
综合利用	6103030
综合利用	2104550
国际组织	8104017
地图投影学	4203010
地图投影	4203010
卫生管理学	33081
冶金技术其他学科	4503099
档案学	87040
档案	87040
档案	8704040
微生物冶金	4503050
微生物	4503050
微生物	1806110
微生物	1806115
微生物	1806120
卤素冶金	4503045
社会科学普及读物	9904030
社会科学普及读物	9904010
社会科学	9904030
社会科学	10010
社会科学	9904010
博物馆学	87050
博物馆	87050
图书馆学	87010
图书馆学	8701099
粉末冶金	4503015
提炼冶金	4503010
广播与电视	86050
广播	86050
广播	51060
新闻学与传播学	860
新闻学	860
新闻学	8601010
纤维冶金	4503040
原子能冶金	4503030
原子能	4503030
真空冶金	4503020
非金属建筑材料	5602520
非金属	5602520
非金属	4305520
建筑材料	5602520
建筑材料	5602540
建筑材料	56025
建筑材料	5602599
建筑材料	5602510
冶金工程技术	450
工程技术	450
工程技术	49045
工程技术	51060
工程技术	440
工程技术	5303440
工程技术	49040
工程技术	5303420
工程技术	4903510
工程技术	4904099
工程技术	5303410
微电子学	5101035
西方哲学史	72030
哲学史	72030
哲学史	7202599
哲学史	72025
哲学史	72020
哲学史	7201030
哲学史	7203099
耳鼻咽喉科学	32041
耳鼻咽喉科学	3601037
动物解剖学	1805721
国际法其他学科	8204099
国际法	8204099
集成电路技术	5103040
集成电路	5103040
园林学	22050
园林	22050
国际经济法学	8204040
国际经济	8204040
法学	8204040
法学	82010
法学	8201030
法学	8203075
法学	83030
法学	82099
法学	82030
法学	820
法学	82040
法学	8203015
法学	8203025
法学	8203099
法学	8203030
法学	8203080
法学	8207075
法学	8201099
国际私法学	8204020
国际私法	8204020
水产饲料学	24025
饲料	24025
饲料	2302025
燃烧理论	4502520
核探测技术与核电子学	49015
核	49015
核	49045
核	1406510
核	490
核	49025
核	49099
核	8302520
探测技术	49015
核电子学	49015
固体地球物理学	17020
伦理学原理	7204510
伦理学	7204510
伦理学	7204599
伦理学	72045
泌尿外科学	3202740
林业机械	2205520
雕塑作品	9903030
雕塑	9903030
雕塑	7604540
飞行器结构力学	5801030
飞行器结构力学	5901030
结构力学	5801030
结构力学	5901030
结构力学	1301565
音乐学	7601510
固体力学其他学科	1301599
固体力学	1301599
固体力学	13015
勘查地质学	1705061
勘查	1705061
勘查	41065
地质学	1705061
地质学	17050
地质学	44010
地质学	41030
地质学	1705099
地质学	1705071
地质学	1705081
地质学	1705051
地质学	1705077
地质学	1705047
实验肿瘤学	3206770
实验	3206770
实验	3201160
实验	43030
肿瘤学	3206770
肿瘤学	3206799
肿瘤学	32067
通信传输技术	5105025
传输	5105025
电力系统及其自动化	4704054
电力系统	4704054
商品学	7906340
矿物学	1705021
绘画作品	9903020
太阳系形成与演化	1606030
太阳系	1606030
太阳系	16060
形成	1606030
形成	1605060
太阳物理学	1606010
经典场论	1401530
经典	1401530
场	1401530
太阳与太阳系	16060
太阳	16060
相对论	1401540
比较行星学	1606070
比较	1606070
比较	8201030
比较	1905020
行星	1606070
月球科学	1606080
月球	1606080
时间测量学	16075
时间	16075
测量学	16075
测量学	44015
测量学	2202520
测量学	1806750
历书天文学	1601560
历书	1601560
市场学	7906325
历史唯物主义	7201020
自动控制应用理论	4131010
自动控制	4131010
应用	4131010
应用	1106480
应用	1107199
应用	4131060
应用	11071
理论	4131010
理论	1601530
理论	82010
理论	63015
理论	73011
理论	7605020
理论	7906710
理论	4603010
理论	5604020
理论	81010
理论	89055
理论	7907110
理论	5604010
理论	5201020
理论	1106420
理论	1106755
理论	8606020
理论	8605020
理论	86010
理论	1401520
理论	7907330
理论	8407110
理论	8201099
理论	85010
理论	1406010
理论	1102170
理论	1102155
理论	1303510
理论	1104420
理论	84014
理论	1102180
理论	7601520
理论	1202030
天体力学其他学科	1601599
天体力学	1601599
天体力学	1601540
天体力学	16015
天体力学	1601520
纺织机械与设备	54070
纺织机械	54070
摄动理论	1601510
天体力学数值方法	1601540
数值方法	1601540
数值方法	1106140
天体力学定性理论	1601520
定性理论	1601520
定性理论	1104410
天体形状与自转理论	1601530
天体	1601530
天体	16065
形状	1601530
形状	1703510
自转	1601530
飞行技术	5905510
飞行	5905510
理论天体物理学	1602010
实测天体物理学	1602050
实测	1602050
天体物理学	1602050
天体物理学	16020
有机化学工程	53037
有机化学	53037
有机化学	15020
恒星物理学	1605510
恒星	1605510
恒星	16055
恒星	1605520
物理学	1605510
物理学	1406599
物理学	1406530
物理学	1406535
物理学	140
物理学	14099
物理学	1701540
物理学	1407030
物理学	1705510
物理学	1406010
物理学	14065
物理学	1405035
物理学	1405099
物理学	1405040
物理学	14050
物理学	1405085
物理学	1405055
物理学	1407099
物理学	1405070
物理学	1407020
物理学	14070
物理学	1406099
天体化学	16025
天体生物学	16065
恒星与银河系	16055
银河系	16055
星系际物质	1605040
星系天文学	1605020
星系	1605020
星系	16050
星系	1605060
星系	1605099
大气层飞行力学	5901010
大气层	5901010
飞行力学	5901010
流行病学	33021
流行病学	3401015
星系与宇宙学	16050
宇宙学	16050
宇宙学	1605099
宇宙学	1605030
银河系结构与运动	1605550
银河系结构	1605550
运动	1605550
运动	71050
运动	89025
运动	89030
运动	1605030
星系形成与演化	1605060
射电天文学	16035
水工材料	57020
计量学	41055
计量学	63025
计量学	7903520
撒哈拉以南非洲史	7705020
撒哈拉	7705020
铁路机车车辆工程	5803030
铁路	5803030
铁路	5803010
机车车辆工程	5803030
空间天文学其他学科	1604099
空间天文学	1604099
空间天文学	16040
水力学	5701010
谱牒学	7707060
水利工程施工	57035
水利工程	57035
水利工程	570
水利工程	57010
特种建筑材料	5602540
外国语言其他学科	7405099
语言	7405099
语言	7404599
语言	74050
语言	74045
语言	5204030
语言	5206010
世界语	7405094
指挥与控制系统工程	4131015
指挥	4131015
控制系统	4131015
大地测量定位	4201010
大地测量	4201010
大地测量	42010
大地测量	4205010
定位	4201010
大地测量技术	42010
重力测量	4201020
测量平差	4201030
差	4201030
海洋测绘	42050
海洋	42050
海洋	17060
海洋	1402050
海洋	4163025
海洋	1706099
海洋	4205010
海洋	4205099
测绘	42050
测绘	420
测绘	4205099
飞行控制、导航技术	59035
飞行控制	59035
测绘科学技术	420
电源技术	4704025
电源	4704025
北非史	7705010
北非	7705010
基础护理学	3207110
护理学	3207110
护理学	3601057
护理学	3207130
护理学	32071
护理学	3207120
林学其他学科	22099
林学	22099
林学	220
工业部门经济学	7905540
工业	7905540
工业	7903710
部门经济学	7905540
土木建筑工程其他学科	56099
近景摄影测量	4202020
国际贸易学	7902914
国际贸易	7902914
航空摄影测量	4202030
摄影测量与遥感技术其他学科	4202099
摄影测量	4202099
摄影测量	42020
遥感技术	4202099
遥感技术	42020
遥感信息工程	4202040
遥感	4202040
遥感	2202530
信息工程	4202040
